panel,series,x_name,x,y_name,y
a_value,hard_positive_part,x,-1.4999999999999999e-05,value,0.0
a_value,hard_positive_part,x,-1.4899999999999996e-05,value,0.0
a_value,hard_positive_part,x,-1.48e-05,value,0.0
a_value,hard_positive_part,x,-1.4699999999999998e-05,value,0.0
a_value,hard_positive_part,x,-1.4600000000000003e-05,value,0.0
a_value,hard_positive_part,x,-1.45e-05,value,0.0
a_value,hard_positive_part,x,-1.4399999999999998e-05,value,0.0
a_value,hard_positive_part,x,-1.4300000000000002e-05,value,0.0
a_value,hard_positive_part,x,-1.42e-05,value,0.0
a_value,hard_positive_part,x,-1.4099999999999997e-05,value,0.0
a_value,hard_positive_part,x,-1.4000000000000001e-05,value,0.0
a_value,hard_positive_part,x,-1.3899999999999999e-05,value,0.0
a_value,hard_positive_part,x,-1.3799999999999997e-05,value,0.0
a_value,hard_positive_part,x,-1.3700000000000001e-05,value,0.0
a_value,hard_positive_part,x,-1.3599999999999999e-05,value,0.0
a_value,hard_positive_part,x,-1.3499999999999996e-05,value,0.0
a_value,hard_positive_part,x,-1.34e-05,value,0.0
a_value,hard_positive_part,x,-1.3299999999999998e-05,value,0.0
a_value,hard_positive_part,x,-1.3200000000000002e-05,value,0.0
a_value,hard_positive_part,x,-1.31e-05,value,0.0
a_value,hard_positive_part,x,-1.2999999999999998e-05,value,0.0
a_value,hard_positive_part,x,-1.2900000000000002e-05,value,0.0
a_value,hard_positive_part,x,-1.28e-05,value,0.0
a_value,hard_positive_part,x,-1.2699999999999997e-05,value,0.0
a_value,hard_positive_part,x,-1.2600000000000001e-05,value,0.0
a_value,hard_positive_part,x,-1.2499999999999999e-05,value,0.0
a_value,hard_positive_part,x,-1.2399999999999996e-05,value,0.0
a_value,hard_positive_part,x,-1.23e-05,value,0.0
a_value,hard_positive_part,x,-1.2199999999999998e-05,value,0.0
a_value,hard_positive_part,x,-1.2099999999999996e-05,value,0.0
a_value,hard_positive_part,x,-1.2e-05,value,0.0
a_value,hard_positive_part,x,-1.1899999999999998e-05,value,0.0
a_value,hard_positive_part,x,-1.1800000000000002e-05,value,0.0
a_value,hard_positive_part,x,-1.17e-05,value,0.0
a_value,hard_positive_part,x,-1.1599999999999997e-05,value,0.0
a_value,hard_positive_part,x,-1.1500000000000002e-05,value,0.0
a_value,hard_positive_part,x,-1.14e-05,value,0.0
a_value,hard_positive_part,x,-1.1299999999999997e-05,value,0.0
a_value,hard_positive_part,x,-1.1200000000000001e-05,value,0.0
a_value,hard_positive_part,x,-1.1099999999999999e-05,value,0.0
a_value,hard_positive_part,x,-1.0999999999999996e-05,value,0.0
a_value,hard_positive_part,x,-1.09e-05,value,0.0
a_value,hard_positive_part,x,-1.0799999999999998e-05,value,0.0
a_value,hard_positive_part,x,-1.0699999999999996e-05,value,0.0
a_value,hard_positive_part,x,-1.06e-05,value,0.0
a_value,hard_positive_part,x,-1.0499999999999998e-05,value,0.0
a_value,hard_positive_part,x,-1.0400000000000002e-05,value,0.0
a_value,hard_positive_part,x,-1.03e-05,value,0.0
a_value,hard_positive_part,x,-1.0199999999999997e-05,value,0.0
a_value,hard_positive_part,x,-1.0100000000000002e-05,value,0.0
